;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
26.08.2024;10:25:19;21,1;23,2;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,0;40;45;-144,5;0,0;4,98;-0,517;300;0
26.08.2024;10:25:29;21,1;23,2;23,8;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,0;40;45;-146,1;0,0;5,00;-0,523;300;0
26.08.2024;10:25:39;21,0;23,2;23,7;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,4;40;45;-144,0;0,0;5,02;-0,523;300;0
26.08.2024;10:25:50;21,0;23,2;23,7;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,0;40;45;-147,1;0,0;0,00;-0,520;300;0
26.08.2024;10:26:00;21,0;23,1;23,7;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;70,7;40;45;-148,4;0,0;0,00;-0,526;300;0
26.08.2024;10:26:10;20,9;23,1;23,7;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,4;40;45;-146,6;0,0;0,00;-0,523;300;0
26.08.2024;10:26:40;20,9;23,1;23,7;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;70,6;40;45;-148,8;0,0;0,00;-0,523;300;0
26.08.2024;10:26:50;20,8;23,1;23,7;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;71,8;40;45;-147,5;0,0;0,00;-0,517;300;0
26.08.2024;10:27:00;20,9;23,1;23,7;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,2;72,5;40;45;-148,0;0,0;0,00;-0,517;300;0
26.08.2024;10:27:10;20,8;23,1;23,7;23,5;24,0;23,7;24,0;24,1;24,3;22,7;25,2;71,6;40;45;-147,5;0,0;0,00;-0,517;300;0
26.08.2024;10:27:20;20,8;23,1;23,7;23,6;24,0;23,7;24,0;24,1;24,3;22,7;25,3;72,0;40;45;-147,5;0,0;0,00;-0,520;300;0
26.08.2024;10:27:30;20,8;23,1;23,7;23,5;24,1;23,7;24,0;24,1;24,3;22,7;25,3;71,8;40;45;-147,3;0,0;0,00;-0,520;300;0
26.08.2024;10:27:40;20,8;23,0;23,7;23,5;24,1;23,7;24,0;24,1;24,3;22,7;25,3;71,5;40;45;-146,7;0,0;0,00;-0,520;300;0
26.08.2024;10:27:50;20,8;23,0;23,7;23,5;24,1;23,7;24,0;24,1;24,3;22,7;25,3;72,3;40;45;-147,0;0,0;0,00;-0,517;300;0
26.08.2024;10:28:01;20,9;23,0;23,7;23,5;24,0;23,7;24,0;24,1;24,3;22,7;25,3;71,8;40;45;-146,9;0,0;0,00;-0,520;300;0
26.08.2024;10:28:11;20,9;23,0;23,7;23,5;24,1;23,7;24,0;24,1;24,3;22,7;25,3;72,2;40;45;-145,3;0,0;0,00;-0,515;300;0
26.08.2024;10:28:21;20,9;23,0;23,7;23,5;24,0;23,7;24,0;24,1;24,3;22,7;25,3;70,7;40;45;-144,5;0,0;0,00;-0,520;300;0
26.08.2024;10:28:31;20,9;23,0;23,7;23,5;24,1;23,7;24,0;24,1;24,3;22,7;25,3;72,6;40;45;-145,6;0,0;0,00;-0,526;300;0
26.08.2024;10:28:41;20,9;23,1;23,7;23,5;24,1;23,7;24,0;24,1;24,3;22,7;25,3;70,8;40;45;-146,2;0,0;0,00;-0,523;300;0
